P_Id,PPG_Rate_Mean,HRV_MeanNN,HRV_SDNN,HRV_SDANN1,HRV_SDNNI1,HRV_SDANN2,HRV_SDNNI2,HRV_SDANN5,HRV_SDNNI5,HRV_RMSSD,HRV_SDSD,HRV_CVNN,HRV_CVSD,HRV_MedianNN,HRV_MadNN,HRV_MCVNN,HRV_IQRNN,HRV_SDRMSSD,HRV_Prc20NN,HRV_Prc80NN,HRV_pNN50,HRV_pNN20,HRV_MinNN,HRV_MaxNN,HRV_HTI,HRV_TINN,HRV_ULF,HRV_VLF,HRV_LF,HRV_HF,HRV_VHF,HRV_TP,HRV_LFHF,HRV_LFn,HRV_HFn,HRV_LnHF,HRV_SD1,HRV_SD2,HRV_SD1SD2,HRV_S,HRV_CSI,HRV_CVI,HRV_CSI_Modified,HRV_PIP,HRV_IALS,HRV_PSS,HRV_PAS,HRV_GI,HRV_SI,HRV_AI,HRV_PI,HRV_C1d,HRV_C1a,HRV_SD1d,HRV_SD1a,HRV_C2d,HRV_C2a,HRV_SD2d,HRV_SD2a,HRV_Cd,HRV_Ca,HRV_SDNNd,HRV_SDNNa,HRV_DFA_alpha1,HRV_MFDFA_alpha1_Width,HRV_MFDFA_alpha1_Peak,HRV_MFDFA_alpha1_Mean,HRV_MFDFA_alpha1_Max,HRV_MFDFA_alpha1_Delta,HRV_MFDFA_alpha1_Asymmetry,HRV_MFDFA_alpha1_Fluctuation,HRV_MFDFA_alpha1_Increment,HRV_DFA_alpha2,HRV_MFDFA_alpha2_Width,HRV_MFDFA_alpha2_Peak,HRV_MFDFA_alpha2_Mean,HRV_MFDFA_alpha2_Max,HRV_MFDFA_alpha2_Delta,HRV_MFDFA_alpha2_Asymmetry,HRV_MFDFA_alpha2_Fluctuation,HRV_MFDFA_alpha2_Increment,HRV_ApEn,HRV_SampEn,HRV_ShanEn,HRV_FuzzyEn,HRV_MSEn,HRV_CMSEn,HRV_RCMSEn,HRV_CD,HRV_HFD,HRV_KFD,HRV_LZC,anxiety_meter
119,108.2774621731824,560.2206896551725,149.68800165795915,57.967542401299006,145.40550123286215,,,,,187.37337592870665,187.69804887100128,0.2671947045549054,0.3344635058802253,525.0,78.5778,0.149672,115.0,0.7988755121480743,468.6,622.2,42.41379310344828,66.20689655172414,308.0,1606.0,18.125,226.5625,,0.0115553550625418,0.0584697518960068,0.0819581487922919,0.026533811263259,0.1785170670140997,0.7134098653715065,0.3275303189436156,0.4591053962690227,-2.501546542588192,132.72256317216898,164.5179952578094,0.8067358404421651,68597.46104761455,1.2395631257090407,5.543278151712035,815.7217617486214,0.5862068965517241,0.5902777777777778,0.8529411764705882,0.1891891891891892,49.83104815127689,50.06122220479011,49.48577354698374,50.34722222222222,0.461541971675183,0.5384580283248169,90.1677352832548,97.39159750147282,0.497982441730273,0.5020175582697269,116.09684666333644,116.56625994891634,0.4836160664312461,0.5163839335687538,103.94397118467566,107.40767249681753,0.5227277180599262,2.831145112608219,1.320114515179677,1.2727422853579815,-0.3388946588563595,0.153495441186803,-0.5167325332815785,0.0061039283407203,0.7103155369452181,0.5508084480166954,2.6863128177542297,0.8868166508789264,1.5131553300648437,-1.691545687124094,-1.7611957033132752,-0.2668407509928275,0.004553743104725,0.5483550548577781,0.8350612457801465,0.8951081126702867,7.452987517643154,0.7761182008914628,1.0811983967050909,1.223637158501338,1.2790707161689443,1.2812084028615225,1.931749811569165,2.3477270482877906,0.8179909090014934,18.0
120,103.47391589004629,589.8145695364238,211.14322276104528,52.21500744324415,209.1258221877679,,,,,253.97369523979083,254.39651974433292,0.3579823789822577,0.4305992228021874,503.0,107.4885,0.2136948310139164,224.5,0.8313586277574656,442.2,764.2,54.3046357615894,76.15894039735099,307.0,1503.0,21.571428571428573,218.75,,0.0069808448104635,0.0531486397936271,0.0464916463908323,0.0118515749816456,0.1184727059765686,1.143186871612005,0.4486150574136357,0.3924249556689229,-3.068482630036356,179.88550422147526,238.84001208591587,0.7531631850561396,134974.9343868355,1.3277335109329085,5.837223234988626,1268.4635511923657,0.6456953642384106,0.6488294314381271,0.8505154639175257,0.2686567164179104,50.071000315556944,50.372385190555946,49.8046377245559,48.82943143812709,0.4757239318652604,0.5242760681347395,124.07202209469574,130.24959372937278,0.4935580940286763,0.5064419059713235,167.79392137523257,169.9698541586793,0.4871031642831461,0.5128968357168538,147.5612867881417,151.41781267306266,0.8596249898405874,1.0349357201320173,1.617655818027671,1.2442125158327713,0.6907628955262055,-0.0434764363261446,-0.860837194939279,0.0078797580286042,0.2609488558630534,0.4928821555475712,1.9049122815856243,0.7294273658509807,1.1564862062594652,-0.8186713760661535,-1.0931995981116496,-0.2758118079573688,0.0024394859114056,0.2759315441548058,0.9359320741573978,0.831400246453663,7.661110492500224,0.9937873035176548,1.1112522705566712,1.278266940868045,1.392001535337261,1.279148611285679,1.9090440040318917,3.1452100899102278,0.9002230344295615,11.0
121,78.1550562011505,791.2865168539325,310.31533431307105,,,,,,,446.23210372571833,447.4958600348508,0.3921655780852306,0.5639323989746314,732.0,242.4051,0.3311545081967212,331.75,0.6954123912693873,548.2,965.6,84.8314606741573,97.75280898876404,324.0,2448.0,29.666666666666668,320.3125,,0.0037302030939642,0.0685840072626066,0.1037129408286944,0.0196532526103745,0.1956804037956398,0.6612868819898641,0.3504899107538269,0.5300118909045577,-2.266128380513174,316.4273571835491,305.3345285727217,1.0363300824924075,303528.7376445652,0.964943522236629,6.189169925668344,1178.5223018456911,0.6797752808988764,0.6892655367231638,0.918032786885246,0.2,49.782989955535086,49.67165525439024,50.06420136425555,49.15254237288136,0.5011811817730664,0.4988188182269339,224.01313881921385,223.48456195410495,0.4975189878945823,0.5024810121054176,215.3677888154369,216.4391135619336,0.4994154098944796,0.5005845901055204,219.7329866256851,219.99004444666784,0.5908384615531223,2.168161937411261,0.9888752152180276,1.1595255270322378,-0.5647126124706645,-0.2482940960574116,-0.4212926355408845,0.0017246932699586,0.3145595570346012,0.5606284052020158,2.3659470477819013,0.6457447879173004,1.726053645877066,-3.57637129308009,-4.54127472664829,-0.0433926304595168,0.0019918151893984,0.3853601880216343,0.9224089325439152,1.8309801823813363,7.287476268020739,1.3667774934404655,1.1445725230974846,1.4072422557051358,1.9446759081751877,1.7707893971539952,1.9854804195840048,3.146980428116536,1.0079640581078289,14.0
124,81.64339570505072,757.185628742515,275.00356235928126,,,,,,,390.03437445052464,391.1907891967696,0.3631917351838669,0.5151106408322469,711.0,226.8378,0.3190405063291139,307.0,0.7050751943253789,533.2,933.6,90.41916167664672,95.80838323353294,307.0,1845.0,27.83333333333333,460.9375,,0.0008792319493247,0.0353092512611475,0.0869299888820991,0.024773398075799,0.1478918701683705,0.4061803264352947,0.2387504547812467,0.5877942363101629,-2.4426522097860404,276.61365977875295,271.51053750973347,1.018795300969991,235944.67752628744,0.981551445170491,6.079780294874347,1066.0062418867826,0.6227544910179641,0.6325301204819277,0.9047619047619048,0.1428571428571428,50.71564789721972,50.91002388306459,50.48634834955893,46.98795180722892,0.4832225618995503,0.5167774381004496,192.2974652758459,198.86196674623787,0.5244105017514025,0.4755894982485976,196.6175950252447,187.2418043742189,0.5034318505117705,0.4965681494882293,194.46952695091625,193.13929574725992,0.5215502274608865,2.055686241493616,0.8251601897850129,1.149137013820032,-1.114893009452901,-1.1384597953273687,-0.3423996729191392,0.0009599405601343,0.2511570494473283,0.1494435722832738,0.838880572547455,0.2639735620103344,0.264351581212489,0.1399889395015283,-0.0487417865897836,-0.4995493766162606,1.05315734380287e-05,0.0275054378395188,0.8873384442622534,2.214846178686039,7.204063573911179,1.6169276956336431,1.073300014538442,1.4618064671690354,1.9913318145673504,1.8840191385342837,2.016408704584564,3.551140785787151,1.193772550280236,17.0
127,89.94871367853705,678.1263736263736,176.21217267211276,,,,,,,256.4340135686316,257.1450757721432,0.2598515255051857,0.3781507747550292,651.0,121.5732,0.1867483870967742,163.75,0.68716380568973,554.2,785.2,59.34065934065934,78.57142857142857,310.0,1372.0,22.75,320.3125,,,0.0530988802946697,0.094161124002279,0.0536575791969442,0.2009175834938931,0.5639151067630054,0.2642818979369404,0.4686554674053257,-2.362747878948867,181.829026827211,171.35091838513827,1.0611499987325514,97881.25373501243,0.942373840827791,5.697669633439975,645.9064923518883,0.6593406593406593,0.6685082872928177,0.8842975206611571,0.325,50.11129198365504,50.200602775013536,50.08368290464982,48.61878453038674,0.5026869242012721,0.4973130757987278,128.9176739887385,128.226741447415,0.5276214923294494,0.4723785076705505,124.4651237999506,117.7691393740028,0.5144150895165978,0.4855849104834022,126.71095791052107,123.1090317789794,0.5960943310054488,3.1514766120993203,1.2545959117856071,1.8232562740526796,-1.513818307270192,-1.779893598404825,-0.319557486137184,0.0071301838686301,0.8899106370284617,0.3778543338595788,2.354582968937484,0.6068116192793926,1.319582491498914,-3.1102264423868693,-3.554997838947481,-0.1972836032441182,0.0007015990777345,0.2892620649587376,0.8799083833939809,1.4172904614888546,7.13125988738012,1.040235184494217,1.0132806966798007,1.3214564141351544,1.7829079814648878,1.6132293596949112,1.9713125933229187,3.631419578108785,1.0725420914569566,11.0
130,83.02512611419397,730.6547085201794,173.047673644739,28.7190801408192,168.80552746911349,,,,,202.4513733185294,202.9085021837392,0.2368391958976334,0.2770821442163306,740.0,179.3946,0.2424251351351351,239.0,0.8547616684845714,583.4000000000001,871.6,61.88340807174888,81.16591928251121,309.0,1404.0,24.77777777777778,578.125,,0.0054034435959092,0.0591722743312529,0.0774870040419861,0.0192253573604792,0.1612880793296275,0.7636412720149893,0.3668732033836264,0.4804261069017038,-2.557645046465163,143.47797785452735,195.6590436841664,0.7333061388469733,88193.18894966945,1.363686933771436,5.652405156365799,1067.2707253852495,0.5067264573991032,0.5113122171945702,0.7787610619469026,0.1166666666666666,49.85089800067773,50.08092743135579,49.57864642311864,44.34389140271493,0.4480689999885702,0.5519310000114298,96.04141028060648,106.59294798947056,0.5228582497561303,0.4771417502438696,141.47897635726534,135.1523607796139,0.4967048239677421,0.5032951760322582,120.91371559874302,121.71322275206768,0.880793570947685,2.66576104071073,1.499081989555847,2.0291135079246536,-0.75271209171399,-1.3835909249571974,-0.3011706562312529,0.0099183902998029,0.818684637466065,0.4889569911438393,1.9690131595263176,0.7133652216941535,0.9751088110323202,-1.5284472044470458,-1.2393956064818898,-0.3670686439692796,0.0001984433756205,0.1663176787555885,0.8743327571926707,1.2223219429941323,7.4644893617649055,1.0533040645819716,1.2604407982876484,1.428263820799469,1.87355645205266,1.7465531324697807,1.8944342039229736,2.672026276526045,0.9095219614256858,8.0
132,89.18914369066523,694.3230769230769,284.10376462787406,,,,,,,386.8631751395702,388.3714181115904,0.4091809333010971,0.5571803501821823,616.0,199.4097,0.3237170454545454,303.0,0.7343778960749541,486.4,895.2,88.46153846153845,95.3846153846154,306.0,1810.0,26.0,218.75,,,0.0412153367562874,0.1080119968113084,0.0142825982577346,0.1635099318253305,0.3815811018500892,0.2520662585824798,0.6605837064790185,-2.22551297644083,274.6200633657415,294.6580745109753,0.9319957168033164,254214.59591961635,1.0729663044267346,6.112170592235512,1264.6327411101545,0.6846153846153846,0.6976744186046512,0.9,0.2666666666666666,49.99492591840877,49.61000680041114,50.28995631165891,51.93798449612403,0.5206607169735522,0.4793392830264477,198.1571149050672,190.13136905834344,0.5100418345929764,0.4899581654070236,210.43658538097085,206.25184704073047,0.514977964467341,0.485022035532659,204.3890880823908,198.35544094845605,0.6412798614012188,2.012594853849928,0.9431453894704932,1.1839986734485963,-0.7103647612277832,-0.5405090646214294,-0.3803269900460241,0.0012795174883351,0.25284732533981,0.3320624028001306,2.737825368354786,1.242712899565999,1.700975086977524,-2.9374155636330457,-3.911542308662542,-0.3326181820402578,0.0070809607900348,0.7225974943151299,0.8217576141048504,1.9778617488619157,6.77621396687461,1.4818652650229998,1.319283723245616,1.4335925402394674,1.835405052289505,1.8745397021011945,2.0316110155265306,3.387002568814124,1.0803642789274546,17.0
133,76.9518681251638,824.7938931297709,640.7011509943588,,,,,,,871.6073657329888,874.9468399900572,0.7768015213632924,1.0567577827541603,657.0,298.0026,0.4535808219178082,433.5,0.7350800098569078,456.0,1001.0,89.31297709923665,94.65648854961832,306.0,5344.0,32.75,156.25,,,0.0448326425602108,0.0161619298271368,0.0008018943533047,0.0617964667406523,2.7739659211324037,0.7254887686113931,0.2615348527119721,-4.125096813023099,618.6808437347106,663.7184804029371,0.9321434644385906,1290031.9068975232,1.072796235933787,6.817570561980546,2848.138749983856,0.6412213740458015,0.6538461538461539,0.9294117647058824,0.1538461538461538,50.744602776588586,50.37241218909363,50.45700683105366,50.0,0.5077117141534989,0.4922882858465011,440.8504685932802,434.1026787050671,0.5916814016334615,0.4083185983665386,510.5377609022627,424.11486170763686,0.5526403820223137,0.4473596179776863,476.9685214801972,429.1378284305653,0.7136275763924608,1.2665922967332306,0.8417798867945198,0.9742644467839876,-0.5589422360090124,-0.6298012917220159,-0.3954007849793739,0.0001439074585929,0.0670939092188077,1.0612583011222974,2.1728229390004845,1.8677413788781572,0.7813299093779152,2.5187990646254628,0.8748990154162182,-1.0,0.0078647830762157,0.4975254240480397,0.9999224611733516,1.3597350880475358,6.869226245779228,1.080520491893557,0.978650932028259,1.1231187049327804,1.2017250290896782,1.3629801678882674,2.0440733963679127,2.147554003251636,1.1274952903227973,14.0
134,87.21170120940792,705.4467005076142,338.2385998980551,,,,,,,472.3949348689039,473.6046171774789,0.479467264719887,0.669639441971995,637.0,185.325,0.2909340659340659,270.0,0.7160081002814329,517.2,874.6000000000001,75.63451776649747,90.86294416243656,301.0,4283.0,32.833333333333336,320.3125,,0.0063768250981291,0.0630363284889398,0.030272016534523,0.0008974958734637,0.1005826659950558,2.0823300098641084,0.626711649222327,0.300966535685295,-3.4975315399142497,334.8890364074541,342.55543721287296,0.9776199704556005,360397.4154233949,1.022892361265871,6.263751777753327,1401.5893601405537,0.6142131979695431,0.6185567010309279,0.8666666666666667,0.1698113207547169,49.96416187210631,50.75223352075477,47.98531150250603,47.93814432989691,0.4285846009330807,0.5714153990669192,219.23972361380228,253.14941873353808,0.5682801445617123,0.4317198554382876,258.2332174674874,225.0773932683864,0.5000130500676248,0.4999869499323751,239.53126206600575,239.5250103492536,0.7358751063239312,1.9424039741805923,0.9904532368443753,1.110929395039361,-0.2341598159686819,0.210167989884054,-0.4379757456242804,0.0022416105577011,0.242638133695263,0.6949212239476213,1.5705975701421266,0.6949212239476213,0.9024451861129056,-1.8655091162582265,-1.25596450996915,-0.3678694236445908,0.001511339330811,0.1067276760959966,1.107034686349123,1.4767383512730428,7.393526184894681,1.1959079395387375,0.7236818569398064,1.28656803379691,1.5140871421413356,1.184313633012671,1.979374536040688,2.077379980688555,1.122027932813375,21.0
135,104.41951519674144,575.421875,59.14667313605075,,,,,,,55.569022218917006,55.71506457909415,0.1027883639912903,0.0965709241048874,573.5,57.0801,0.0995293809938971,79.0,1.0643821102887037,521.2,623.8,6.770833333333333,32.8125,311.0,861.0,12.8,304.6875,,,0.0062129865487342,0.0087240564141076,0.0020519223391917,0.0169889653020336,0.7121671678655491,0.3657071774695168,0.5135131103636599,-4.741670964122212,39.396499978123884,73.95659880278171,0.5326975633801331,9153.442194483365,1.8772377963486195,4.668554553202838,555.3364902478916,0.4635416666666667,0.4598930481283422,0.6511627906976745,0.0888888888888888,50.000000000000014,49.337056927591824,50.65307435924632,48.66310160427808,0.6460972681894637,0.3539027318105367,31.666975991102348,23.43686928975931,0.4839369632561486,0.516063036743851,51.44833537360475,53.12859205513264,0.5197812438781315,0.4802187561218686,42.71843033829756,41.06052931871413,0.7400247477203376,3.3056606160247943,1.4585080801541237,1.253889070539469,-1.1885210184601451,0.1388655837851296,-0.5618995817727709,0.0031696911073366,0.6707623405557048,1.1252254127982972,0.6643701971074698,0.4807059761927688,0.7930403142445623,0.9484457550727524,1.8532831490108403,-0.0298790652987858,0.0011600171391179,0.0841506383593883,0.8478492258188415,0.9818015428306656,6.731766992762172,0.7658608588882125,1.3236562479531218,1.2651972198398376,1.65426650944382,1.359962918340902,1.709254749570003,2.03869743771289,0.5925751953688403,19.0
137,92.07303924889732,657.2155688622754,142.35316339879606,,,,,,,197.3574825123549,197.9545789671548,0.2166004126244721,0.3002933768809008,630.0,57.8214,0.09178,77.0,0.7212960035091882,573.0,686.8,33.532934131736525,63.47305389221557,361.0,1342.0,13.916666666666666,359.375,,,0.0427851295210796,0.0577226135556519,0.0202195735893921,0.1207273166661237,0.7412195478610699,0.3543947691590264,0.4781238840525724,-2.8521062662046206,139.97502515460306,145.51704168067795,0.9619150000435256,63990.320294090685,1.039592895375112,5.513084393933164,605.1139307489475,0.5449101796407185,0.5542168674698795,0.8260869565217391,0.119047619047619,50.06781193490054,50.26602813122935,49.8396313884023,50.60240963855421,0.477996491019683,0.522003508980317,96.77496545798373,101.1317172919764,0.4848543185166912,0.5151456814833085,101.32567163625431,104.44289198867544,0.481558478919477,0.518441521080523,99.07644945175412,102.80063698582408,0.6829479239268628,3.1492075995952056,1.4206277820659456,1.8982550244874892,-1.516849735286801,-1.8239447370691624,-0.3483341515869143,0.0059416676919404,0.8473804984661968,0.753923601988295,1.5132588594460434,1.1809917127206022,0.9968003796208794,0.719675694163207,1.026328774614251,-0.6217183246276513,0.0023228405241676,0.2120050423703627,0.7596799318058785,0.8712549789642781,6.7870052476133065,0.7275578650828589,1.1903801164462195,1.23529140511887,1.3648889923009138,1.2918146534013588,1.884439204853814,2.684058299379624,0.9284897613290723,21.0
138,83.65188396907816,723.7733333333333,155.85543668046083,69.55555555555554,148.0060911721675,,,,,189.7006923513233,190.12554261086265,0.2153373570184876,0.2620995878331936,717.0,99.3342,0.1385414225941422,136.0,0.8215860192635381,640.8,800.2,51.55555555555556,70.66666666666667,317.0,1476.0,18.75,398.4375,,0.0035952347614766,0.0205591723476564,0.0334077944842007,0.0182237089575128,0.0757859105508466,0.6154004676177981,0.2712796111866039,0.4408180127595961,-3.3989660384350686,134.43906045691287,175.2712597201964,0.7670342569085873,74026.30111298968,1.3037227359705483,5.576356159406793,914.0205050376762,0.5644444444444444,0.5675675675675675,0.7698412698412699,0.1666666666666666,50.02810778398232,49.75278454648681,50.26165700018159,55.4054054054054,0.5497358063442453,0.4502641936557549,99.67873281590587,90.21093865443812,0.4236474173409742,0.5763525826590258,114.0809133763553,133.06223989968402,0.4703521353179902,0.5296478646820096,107.12213723728684,113.67403648159032,0.699026504614264,1.8893048796968603,1.2698173838681217,1.298944640938089,0.3139451047390666,0.0594847217151555,-0.4845830827078365,0.0045025043350732,0.3953051342114544,0.3410978061631577,2.9676625132968875,0.67983468354403,0.8598654061490234,-2.0766998323574253,-0.462337082932315,-0.4393358504215526,0.0005258719361293,0.369822365752857,0.905226304555346,1.1582560374289526,7.33142863560379,0.94568335553235,1.2657541190624515,1.348905479039606,1.7124139771911882,1.3819197466528164,1.9623820922264332,2.8720072223827438,0.9376537429460444,12.0
139,90.14126659736624,672.2385964912281,160.86970687352084,15.474739248711494,164.1021143650362,,,,,191.60837958388083,191.94554996066952,0.2393044786675232,0.2850303159979019,654.0,137.8818,0.2108284403669724,188.0,0.8395755301667094,550.0,800.0,50.175438596491226,76.14035087719299,301.0,1429.0,23.75,343.75,,0.0062483027093436,0.031606142739133,0.0633517304653925,0.0124989291323001,0.1137051050461693,0.4988994382150094,0.2779659077426605,0.5571581895084562,-2.759053056638693,135.72599999577065,182.38788292674752,0.744161277700023,77769.42806938474,1.3437947256415934,5.597779015047511,980.3675003915988,0.6070175438596491,0.6057347670250897,0.8579881656804734,0.2112676056338028,49.742539330317776,49.62983083907184,49.8837248510524,48.028673835125446,0.5142009786211588,0.4857990213788413,97.32667841941118,94.60057373629796,0.4880906193304105,0.5119093806695895,127.42252675257431,130.49459572905866,0.4973965896919092,0.5026034103080909,113.37764915574408,113.96953116014647,0.7085904510833867,3.803739404654389,1.4167186443344368,2.008314326759425,-1.9458774746266183,-1.4809062730641305,-0.3444699755979364,0.0085649460200573,1.1591054728366033,0.786961424743237,0.8467958093883643,0.9633676049253728,1.210359329437419,-0.630475448179797,-1.6232292636174692,-0.2083219806077605,0.0003026551535007,0.0513639749053241,0.8686010437605831,1.1251099559002111,7.652857933522414,0.9205259413803044,1.3460760154272358,1.2749674133825828,1.8035235370470808,1.5972674390158104,1.8861414149179017,3.4782052620984723,0.944242096837612,17.0
140,93.8893603172067,644.925,140.89854996382877,,,,,,,189.27985714705105,189.75568954482964,0.2184727680952495,0.293491269755477,620.5,106.0059,0.1708394842868654,152.0,0.7443927319448739,560.0,736.2,45.0,74.0,348.0,1538.0,16.666666666666668,304.6875,,0.0027212185783331,0.0276230242705645,0.0400783029032442,0.008174012608745,0.0785965583608871,0.6892263960689935,0.3514533568216761,0.5099244004962553,-3.2169201658354325,134.1775348458783,147.79132569423473,0.9078850481622854,62298.64862509114,1.1014610297021312,5.501448736058661,651.1455431208593,0.65,0.6582914572864321,0.8931297709923665,0.2708333333333333,49.65025310630466,49.35158578935904,50.18789806552686,47.73869346733669,0.5401778738786451,0.4598221261213547,98.61698943924723,90.98677615095193,0.4412162251259814,0.5587837748740184,98.16907121401164,110.47673695144005,0.4859305748636896,0.5140694251363106,98.3932852106339,101.20203269149565,0.7513486317187101,1.461342275642035,0.9987136779185468,1.17948429937011,-0.5312944370468511,-0.6440212098225304,-0.3762982331622875,0.0006879398091354,0.1218206874319502,0.9309435930856124,0.6051660241911647,0.8447293923443895,0.7616814079151377,0.3926572656958882,0.5950373171744867,-0.6372317365969936,0.0007231696028069,0.02794379988176,0.8507383209846475,1.0975187948467384,7.123660689688187,0.8779091935357437,0.7533864906460922,0.9842931451512036,1.2674627666322422,1.364367200654108,1.9542005183767588,2.6159793675892247,0.7643856189774725,9.0
141,98.99238330493246,613.8131487889274,156.04918106110767,20.547070207111076,150.86599375561505,,,,,208.7406601370333,209.10400287440484,0.2542291271684186,0.3400719918575957,598.0,105.2646,0.1760277591973243,140.0,0.7475744349886845,517.0,681.4,57.09342560553633,73.70242214532871,304.0,1162.0,17.0,312.5,,0.0070071474703418,0.0305704753627275,0.0918531238847361,0.0146199501058639,0.1440506968236695,0.3328191145800286,0.2122202532636719,0.6376444259563164,-2.3875644571782204,147.85885840574298,164.34085423368543,0.899708469298171,76338.34873223845,1.1114711421801582,5.589712871492698,730.640467847909,0.6228373702422145,0.627177700348432,0.8888888888888888,0.1866666666666666,49.99360368427786,49.95199389153901,49.97649407936616,51.56794425087108,0.501371949968312,0.4986280500316877,104.69534365280244,104.40846315170216,0.4789995273122088,0.5210004726877913,113.73996296395116,118.62182427874082,0.4890079114985259,0.5109920885014738,109.31123948986074,111.74136291659596,0.692549784278841,1.8820841020895105,1.2423040316431488,1.417992483994179,0.1711136590003912,-0.4030355602460738,-0.4066521776811255,0.0058544212280555,0.4401618200437162,0.3876558444055917,1.1823312917966438,0.6103069610678342,0.782154573635691,0.0656878653072006,-0.4569135826910089,-0.3546535867229556,0.0007732425713709,0.1089839630851242,0.9566767595467676,1.167754291465456,7.534238777669982,1.0718460271068055,1.3358837644490154,1.354756508909367,1.6723052612953722,1.573169824506327,1.9396523549592977,4.168346726640775,0.9617559626471388,14.0
142,87.65679986040219,692.8577075098814,147.77434638758916,18.489255585164045,145.43051882052453,,,,,212.7904364422185,213.213330351434,0.2132823879793264,0.3071199672541476,718.0,142.3296,0.1982306406685236,183.0,0.6944595295649768,564.4,806.4000000000001,79.44664031620553,92.88537549407114,323.0,1131.0,21.08333333333333,476.5625,,0.0034479631311668,0.0197462418389022,0.0766371663172922,0.0481030039968092,0.1479343752841705,0.2576588199666611,0.1334797392490504,0.5180483992992033,-2.568673119942383,150.76459173086653,145.21184965843628,1.0382389046451186,68778.27607150508,0.963169455051206,5.544421395986671,559.4544724099749,0.6600790513833992,0.6653386454183267,0.9041916167664672,0.2424242424242424,49.85648148148148,49.65690206535741,50.007812831994535,49.40239043824701,0.508114717476935,0.4918852825230652,107.46855372545328,105.73832619016628,0.4460740795173156,0.5539259204826843,96.9852191201383,108.07566124453308,0.4782580011276231,0.5217419988723767,102.3611810395471,106.91338124608414,0.639915935260639,2.371473739693156,0.8946364000552958,1.5681710628267398,-1.5903760581572095,-1.884391391573426,-0.2159847686702225,0.0046499826145226,0.4661425702049666,0.5017696846186078,0.5092984650229928,0.5885078613358279,0.6485017616295994,0.42514492107827,-0.3347830879661901,-0.3822028645009503,3.208916987858239e-05,0.0137926041566931,1.0036403741873396,1.561647248597752,7.509576825639694,1.6027940423743086,1.1496587611922582,1.350243143233669,1.8709541719886085,1.6736800840456585,2.009580268782868,6.187090630313255,1.1043667000565252,18.0
143,111.28661765009238,542.0734693877552,113.3081298276746,,,,,,,142.36935339772126,142.66149337965885,0.2090272559467824,0.2626384824893207,521.0,74.13,0.1422840690978886,103.0,0.7958744429437593,459.6,596.6,28.163265306122447,55.51020408163265,335.0,1206.0,12.25,203.125,,0.0036031506041456,0.0583497970681737,0.0716416936970371,0.0166489522614152,0.1502435936307718,0.814467024117646,0.3883679540544681,0.4768369283890984,-2.6360780602902336,100.87690938295653,124.81028766344376,0.8082419428034281,39554.147153997816,1.2372532864744057,5.304162134879528,617.6877543896471,0.4897959183673469,0.4917355371900826,0.7394957983193278,0.109090909090909,50.256381674283816,50.49633863551162,49.941682687455966,53.30578512396694,0.4677471730678553,0.5322528269321447,68.99202256025498,73.59567273466212,0.5001122874398474,0.4998877125601524,88.26411005061216,88.24429037396702,0.4873237198967218,0.5126762801032783,79.21632502199691,81.25077793126813,0.7331325105846963,2.218193002176061,2.152011143869373,1.2905941294957126,0.7818081099808571,0.931085783599776,-0.8883417779826215,0.0111549200477839,0.6860428933351738,0.5315324634060634,1.9167866369354976,0.8658013863577405,1.2023547009087558,-0.8651577145991283,-1.235806138984242,-0.3244179565603155,0.0012960938385733,0.2573350681311777,0.8000537728658226,0.7668616498775552,7.184890732860833,0.7714363531666033,1.360283933019861,1.28657528170055,1.4565723123187966,1.323752473449337,1.8580535903978987,2.4845655399169075,0.907044335886008,9.0
144,99.7760690880053,602.8980392156863,93.57336060566504,30.52212649766305,87.77421082926394,,,,,79.89917366754118,80.04823218858742,0.15520594614538,0.1325251841447063,592.0,80.0604,0.1352371621621621,107.0,1.1711430332811936,528.8,658.6,27.450980392156865,58.03921568627452,311.0,924.0,18.214285714285715,351.5625,,0.0018413175108196,0.0416516690080304,0.0343855244091983,0.0017967627356869,0.0796752736637353,1.211314055076279,0.5227678185809407,0.43157083531737,-3.3701196052230045,56.60264780254544,119.04108940604893,0.4754883215951924,21168.179658081357,2.1031010743758105,5.03265362275487,1001.4217720989136,0.3843137254901961,0.3824701195219123,0.5625,0.1016949152542373,51.29898340429229,51.0075311840605,51.56983282738196,54.581673306772906,0.5994628447029149,0.4005371552970851,43.82934927314698,35.82657502833434,0.4188191676326151,0.581180832367385,77.03891671937124,90.75123292652674,0.4521355103595402,0.5478644896404598,62.6737845793667,68.99032452433305,1.1695940170873955,1.8674945596177164,1.5366263673565184,1.4433861047680994,-0.2916939351520149,0.1703481382028231,-0.5499279969027089,0.0007291644521563,0.19515561338261,0.4826409440104933,0.7962299599691416,0.7782048641832069,0.5252109648273894,0.9880560070247756,0.8675959497376147,-0.8177397386122252,0.0007719529151254,0.0611734789611794,0.8928804810230111,1.1612833956308852,7.278398828896944,0.86642644569268,1.2505328088667478,1.4286785215854998,1.858456938753571,1.587587206408107,1.7445553471680768,2.5139912591349245,0.7837601408685154,8.0
