P_Id,PPG_Rate_Mean,HRV_MeanNN,HRV_SDNN,HRV_SDANN1,HRV_SDNNI1,HRV_SDANN2,HRV_SDNNI2,HRV_SDANN5,HRV_SDNNI5,HRV_RMSSD,HRV_SDSD,HRV_CVNN,HRV_CVSD,HRV_MedianNN,HRV_MadNN,HRV_MCVNN,HRV_IQRNN,HRV_SDRMSSD,HRV_Prc20NN,HRV_Prc80NN,HRV_pNN50,HRV_pNN20,HRV_MinNN,HRV_MaxNN,HRV_HTI,HRV_TINN,HRV_ULF,HRV_VLF,HRV_LF,HRV_HF,HRV_VHF,HRV_TP,HRV_LFHF,HRV_LFn,HRV_HFn,HRV_LnHF,HRV_SD1,HRV_SD2,HRV_SD1SD2,HRV_S,HRV_CSI,HRV_CVI,HRV_CSI_Modified,HRV_PIP,HRV_IALS,HRV_PSS,HRV_PAS,HRV_GI,HRV_SI,HRV_AI,HRV_PI,HRV_C1d,HRV_C1a,HRV_SD1d,HRV_SD1a,HRV_C2d,HRV_C2a,HRV_SD2d,HRV_SD2a,HRV_Cd,HRV_Ca,HRV_SDNNd,HRV_SDNNa,HRV_DFA_alpha1,HRV_MFDFA_alpha1_Width,HRV_MFDFA_alpha1_Peak,HRV_MFDFA_alpha1_Mean,HRV_MFDFA_alpha1_Max,HRV_MFDFA_alpha1_Delta,HRV_MFDFA_alpha1_Asymmetry,HRV_MFDFA_alpha1_Fluctuation,HRV_MFDFA_alpha1_Increment,HRV_DFA_alpha2,HRV_MFDFA_alpha2_Width,HRV_MFDFA_alpha2_Peak,HRV_MFDFA_alpha2_Mean,HRV_MFDFA_alpha2_Max,HRV_MFDFA_alpha2_Delta,HRV_MFDFA_alpha2_Asymmetry,HRV_MFDFA_alpha2_Fluctuation,HRV_MFDFA_alpha2_Increment,HRV_ApEn,HRV_SampEn,HRV_ShanEn,HRV_FuzzyEn,HRV_MSEn,HRV_CMSEn,HRV_RCMSEn,HRV_CD,HRV_HFD,HRV_KFD,HRV_LZC
162,97.82698195373808,622.5615184752261,178.27268659640288,,,,,,,242.6851747731295,243.4070806889934,0.286353527010515,0.3898171788187496,593.654042988741,97.12016376663273,0.16359724137931064,125.89559877175009,0.7345841655266266,522.620266120778,682.4974411463664,55.62130177514793,79.28994082840237,306.0388945752303,1506.6530194472875,18.77777777777778,320.3125,,,0.05101453570603395,0.1091014945896982,0.036602320962880415,0.19671835125861256,0.46758787217247666,0.25932779214364465,0.554607609771341,-2.2154766869729845,172.11479734400837,184.57522254861647,0.9324913440029793,99802.51447590163,1.0723960135728672,5.706111593225638,791.7509314618444,0.5621301775147929,0.5662650602409639,0.8297872340425532,0.18181818181818182,50.45517472836346,50.31357819560195,50.62882978417599,46.3855421686747,0.5128431196185684,0.48715688038143157,123.25851211574296,120.13210157692055,0.476445474523631,0.523554525476369,127.4031024524382,133.5532188468883,0.4933746190213785,0.5066253809786216,125.34793840245881,127.02004584641828,0.7552112128752584,3.1698528232427963,1.4162921105843491,1.7772553417837487,-0.8526085897821094,-0.5414133235026846,-0.3861261858744186,0.0083604731254416,0.902005748993652,0.8173595125772631,1.8364951458058343,0.8548699526760042,1.7356070854801802,-3.2422251341095,-4.253650654282879,-0.020425014563423674,0.0013534189312834654,0.22883074305311088,0.8687604091453927,1.2708357495550624,6.999847261661963,1.0025499024921571,1.3347289914117795,1.2900694595296567,1.3908386183224373,1.5103671957647906,1.9482795249251272,2.8043296924010197,1.0510124643240972
163,89.75960499773372,680.582975264197,195.1850084447388,,,,,,,254.7102771579871,255.52472376200524,0.2867909065297578,0.37425308362894405,650.8664627930683,197.2266055045872,0.3030216131558341,281.34556574923545,0.7663020535432615,519.0621814475026,854.638124362895,79.74683544303798,88.60759493670885,305.8103975535168,1298.6748216106014,26.333333333333332,257.8125,,,0.03740270957314957,0.09008362239088077,0.027556884932994092,0.15504321689702444,0.41519988406833724,0.2412405413259159,0.5810226606089572,-2.4070169023566423,180.6832649329332,209.78583930016907,0.8612748388341176,119081.41099822501,1.1610695621314917,5.782814081931713,974.3038103105391,0.6518987341772152,0.6602564102564102,0.9223300970873787,0.2926829268292683,50.14193885208993,50.26272027856844,50.085711736384376,50.0,0.4979410568415216,0.5020589431584787,127.49934860850212,128.02546189925218,0.5048756590690021,0.49512434093099783,149.06249501698213,147.61595764072575,0.5019223464296734,0.4980776535703265,138.7005971801855,138.16835716745246,0.6888803397070346,3.9503184424151616,1.4670589547486372,2.4735288794395123,-1.3593685329978067,-1.931671948370667,-0.24521802751791943,0.05034752168918654,2.437109176589318,0.5120971681808862,3.2083274849100594,0.5896679083002784,1.9322282565937856,-5.386252577025301,-5.8057187579940015,-0.08153886889413227,0.005732217562781818,0.7073804312821663,0.784971314123482,1.5732348637701397,7.079035336757312,1.5092126196882312,1.3899159342095315,1.4547526733913216,1.8772942360972118,1.8060865786441744,1.9725368569530597,4.160968908177547,1.063208589924515
164,81.86354551794969,734.6161278745548,101.80814389590947,,,,,,,96.79416290123476,97.03871138553617,0.13858686194443928,0.13176155440704349,734.4228804902963,109.0369765066393,0.1484662030598051,144.02451481103162,1.0518004479236087,656.58835546476,825.7405515832482,57.2972972972973,78.37837837837837,391.2155260469867,970.3779366700716,23.125,390.625,,0.0007409052113804885,0.024585862947464482,0.03298824133659139,0.00784034123943482,0.06615535073487118,0.7452917146023551,0.3716383130670187,0.4986481209781107,-3.411604104147423,68.61673085831686,125.20149418792623,0.5480504150799016,26989.162456587037,1.8246496535436574,5.138159517448043,913.7954519725912,0.5891891891891892,0.5956284153005464,0.8256880733944955,0.20454545454545456,51.33894414690131,51.63140354408431,51.100800943345995,45.90163934426229,0.48637149331344953,0.5136285066865504,47.863184839993345,49.18606696995622,0.5802322080793831,0.4197677919206168,95.36970254230845,81.11740863637678,0.5585453758834539,0.441454624116546,75.45284827637643,67.0794423346451,0.9092452955692949,1.9480717083030177,1.1459508422448328,1.1495009841948955,-0.8248987245279302,0.09745753913694966,-0.4981776122845317,0.00014370084952518405,0.15425914619436118,0.42522728061267584,1.5098642063574825,0.5414532649459765,0.6933410524813564,-1.149740515188518,-0.7951816805758853,-0.3994030145917518,0.00012915208742642214,0.0787396862472629,0.892003286304039,1.845826690498331,7.119140041562312,1.225466411096247,1.1941531800373175,1.4487222618300315,1.8752255355710346,1.9169985996087735,1.913939508666567,2.6641460935708308,0.8956237412505884
165,87.48506583632243,709.274134041701,495.72109350122554,,,,,,,687.473969038023,691.0826907505486,0.6989132547050985,0.9692641195309735,615.5419222903885,128.8558282208587,0.2093372093023253,188.13905930470355,0.7210761655381428,526.7893660531697,788.1390593047038,69.0721649484536,87.62886597938144,315.9509202453988,4927.402862985686,16.166666666666668,281.25,,,0.042809768798320706,0.015586294942011414,0.0009588502489651336,0.05935491398929725,2.746628942772727,0.7212506247762412,0.26259485347450595,-4.161363280217975,488.6692569903587,505.38050859337875,0.9669333278215807,775860.0293336166,1.0341974686640656,6.5967534884737855,2090.6529707977215,0.6494845360824743,0.6666666666666666,0.90625,0.34782608695652173,49.94154118689106,48.643842419099606,51.779297595634354,52.083333333333336,0.5482324137458258,0.4517675862541744,361.8240488001134,328.4525275555485,0.4521755178456523,0.5478244821543476,339.8380557627226,374.0582231705577,0.49858958869165826,0.5014104113083417,351.00323818641203,351.9947564802231,0.8331872112250581,2.1042665962557066,1.1433061082553428,1.2631493452142337,-0.6211960868143684,-0.17048207932378734,-0.4430475030245038,0.0015830745135706275,0.2652777125840916,,,,,,,,,,0.7294477143978324,0.6274245266611576,6.476201501980942,0.7449220686612008,0.49970449139681666,0.6672386507236144,0.5826179313004366,0.8605168219001977,2.014760340192115,1.6812868385765307,1.020605078688731
166,85.56196871394127,717.8859876107583,301.5584850623842,,,,,,,399.07768674686554,400.1068333093401,0.4200645927997843,0.555906778561121,626.9113149847095,116.37125382262998,0.18562634146341464,187.0540265035679,0.7556385512820273,548.2161060142712,845.4638124362897,62.56410256410256,81.02564102564102,316.0040774719674,3034.658511722732,19.5,343.75,,0.005029424335578832,0.06541026207710689,0.046372649384956215,0.005950959468339491,0.12276329526598143,1.4105353682536559,0.5328161152353209,0.3777403440049756,-3.0710454464560204,282.91825503211,319.77135934398365,0.8847517038815532,284217.23270828347,1.1302606094035572,6.1606205165695105,1445.6998859277392,0.6564102564102564,0.6632124352331606,0.8984375,0.2857142857142857,50.32918954165877,50.06121479889298,50.524131849723716,49.22279792746114,0.5193818784897024,0.48061812151029765,203.8956944816375,196.1393490537141,0.47666392739662006,0.5233360726033799,220.77287161651313,231.3289031117766,0.4954207061130597,0.5045792938869404,212.5019000738001,214.4571118686816,0.7836826157175888,1.5727313884438052,1.888405213007034,1.2584234260031155,0.8532812183183074,0.6472574377766711,-0.9005654059128788,0.011554499357183062,0.4578368951268236,0.7576973573319906,2.338328576406588,0.7587737126287598,1.7729216577234177,-2.7991055778250757,-3.244168297381065,-0.06629365294199009,0.00395308343583189,0.42105165485146756,0.9419778575275282,0.9589361059088005,7.302151980394089,1.0259215521923302,1.1627484908650452,1.1021990402728883,1.0153407772918537,1.1139921808455655,1.9780609334976405,2.2366761806585385,0.9362868078461059
167,98.1317142823901,613.4739833125287,77.47323396416482,8.078894068351415,74.62320645159072,,,,,95.7647813209904,95.95073666904243,0.12628609537088842,0.1561024329082329,600.8146639511201,41.51883910386966,0.06910423728813561,58.29938900203672,0.8089950490722176,568.6354378818737,639.511201629328,10.483870967741936,31.85483870967742,354.3788187372709,1207.7393075356415,8.857142857142858,289.0625,,0.0017638435160015247,0.046611493519120875,0.04429591665309659,0.011619131817916234,0.10429038550613523,1.0522751766073322,0.44693950734680904,0.4247363401537214,-3.116862781053078,67.84741655852463,84.48387237078845,0.8030812823156516,18007.648301279827,1.2452039687894874,4.962427110040382,420.7986126992411,0.4959677419354839,0.4938271604938272,0.8,0.19230769230769232,51.805961426066624,51.55265362706562,51.97063831333018,53.49794238683128,0.5416515404480047,0.45834845955199527,49.93806816692146,45.93774097189851,0.46884026282971564,0.5311597371702844,57.84772209837847,61.57244301465102,0.49739081041986216,0.5026091895801379,54.03780900543303,54.32053840120554,0.8924475224309096,2.099978293877196,1.7635823299684543,1.1358610461514982,0.943051173603509,1.5473017375700255,-0.7989179867464213,0.009977907952515915,0.6125138043451992,0.8752767216498025,2.1522787840399147,1.213698209057764,1.5759808658939187,-1.1123314948146206,-1.2706706265765417,-0.33167484643595496,0.0013796793675911522,0.3013683071212954,0.7435492431316297,0.6249208863431895,6.754143528835173,0.5698524501718163,1.1894866287270511,1.1523019659107596,1.225327127513001,1.0133832294340648,1.6653728048412397,1.905527005387662,0.7056141888246422
168,89.50561237807116,681.3510083795661,197.40967426839882,,,,,,,270.22651027158673,270.910320522148,0.2897327102192033,0.39660396322632185,641.4038657171923,84.46144455747714,0.13168215701823954,118.26042726347919,0.7305340770229962,581.8921668362157,739.9796541200408,58.24742268041238,78.35051546391753,301.11902339776196,1583.9267548321466,17.636363636363637,351.5625,,,0.03856974401377187,0.10865782993179227,0.04675041950388741,0.19397799344945155,0.3549651602464658,0.19883566856166446,0.5601554485617837,-2.2195515092362443,191.56252473463198,201.20684329328796,0.952067641434054,121088.57615843178,1.050345538993162,5.79007328245761,845.3468410720048,0.6134020618556701,0.6157894736842106,0.8461538461538461,0.16,49.04267734914677,48.6456102432453,49.45000672392501,54.21052631578947,0.5261622721976014,0.47383772780239874,138.9635330585942,131.87297797628636,0.4152620470070939,0.584737952992906,129.65935825792678,153.8591713359731,0.4679945606112145,0.5320054393887855,134.3919876778084,143.28839262921198,0.5532970323897185,2.5411054276998932,1.2401077197602932,1.3230992274574453,0.04511330605738362,0.19594512895416827,-0.4673403917867852,0.008133021491899093,0.6898126079407265,0.5579632422110984,1.6104808355159703,0.8956151686380376,1.3465385364706473,-1.2099304605208996,-2.1766002135240266,-0.22000699549576355,0.001950063956970851,0.22418595849126155,0.8313222536975338,1.1380850587875995,7.112648280264548,1.0485817031908224,1.2095057776164138,1.2911702521372774,1.4981330125424799,1.3592697199690575,1.9786472645882882,3.318985433758427,1.0577198285518168
169,82.92571254598539,747.3493303571429,355.93601857496236,,,,,,,470.896835024466,472.3101319691585,0.4762645848693915,0.6300893248936666,704.1015625,262.0611328125,0.3721922330097087,329.1015625,0.755868360330919,485.15625,947.65625,88.69047619047619,95.83333333333334,330.078125,2443.359375,21.0,382.8125,,0.0021705795234533928,0.03787584950665719,0.0696230352971058,0.01661568722919276,0.12628515155640915,0.5440131896724657,0.29992322169197205,0.55131608458344,-2.6646597994867904,333.9736971385051,377.8415619724431,0.883898783911079,396434.88581961096,1.1313512567300927,6.30514197487773,1709.8861039295389,0.6428571428571429,0.6526946107784432,0.908256880733945,0.24390243902439024,50.25001760687372,50.04056368277988,50.608235362060114,53.293413173652695,0.5330698535319865,0.4669301464680137,243.84116611842302,228.21328494227893,0.4348123947762796,0.5651876052237202,249.14988194175598,284.0573573808371,0.4779089103443454,0.5220910896556546,246.50981518550464,257.6527563469198,0.695103023287055,2.5938550596241052,1.1100017102170325,1.2736690648249716,-1.416549830964989,-0.6136817216077561,-0.43690188894684917,0.0006925704840288332,0.3413202328031894,0.2711574892914784,1.3810483196352117,0.6211260720955202,0.4399029042603032,0.5884609246263932,0.7738771542516953,-0.6312214534847593,0.0008318236306209971,0.14299342696295414,0.9563548171810448,1.8419915947143881,6.94577248225106,1.250276560560103,1.3704491231342215,1.3746762202032565,1.8970284168180267,1.699480345370236,1.974698430471966,2.8429152264087625,1.1000472355325537
171,81.88443444248007,746.0511017213511,236.89690381328663,,,,,,,304.20990692995036,305.0661916340743,0.3175344199166765,0.4077601470302128,704.5685279187818,138.47634517766488,0.19654063400576355,186.80203045685278,0.7787284319699564,586.3959390862944,874.7208121827412,64.24581005586593,81.00558659217877,319.79695431472084,1592.8934010152284,25.571428571428573,421.875,,0.002550315798462042,0.03731903687421903,0.059415675383375305,0.008255071614505453,0.10754009967056183,0.6281008611518875,0.34702438428588134,0.5524978641956739,-2.8231971920847707,215.71437281520872,257.22599227483374,0.8386180996231833,174318.6310063186,1.1924378933024824,5.948313916525735,1226.9040813233735,0.6312849162011173,0.6363636363636364,0.8571428571428571,0.34210526315789475,50.2711528369001,49.74943280792235,50.980460028298594,50.0,0.5695050323182601,0.43049496768174,162.79104324893925,141.53562365907038,0.35823500846000395,0.6417649915399961,153.95679575387874,206.06434951968595,0.44546851237063767,0.5545314876293622,158.43550536555804,176.76941040170567,0.6671892454628935,1.777905135988938,1.1856266841984198,1.272363475743573,0.005308991452908529,-0.3179203644816577,-0.45121404973223905,0.004223950296948122,0.3311250920192497,0.595129716812169,1.764342400747627,0.9215222789346926,1.2423926666184895,-0.5854347669450419,-1.0700862045008972,-0.31813598791944775,0.001570070175455337,0.24324006232770978,0.7512601533475163,1.0430424375132987,7.260352090113417,0.9679802406497889,1.2489872818129049,1.3306024942782158,1.699435647760975,1.493543834200974,1.9163417582589617,3.4996871771972464,0.961607613838424
172,81.96625586364071,758.3527300940743,332.1965510169722,,,,,,,438.63087769135643,439.95006515773014,0.43805018144493646,0.5783995498202319,680.2443991853361,314.78828920570265,0.46275763473053894,470.213849287169,0.7573487593153965,469.4501018329939,1010.3869653767821,87.5,93.45238095238095,304.4806517311609,2181.2627291242366,28.0,171.875,,0.0030356881182832564,0.04537109799582075,0.08391136138444975,0.010817524409001317,0.14313567190755508,0.540702680152545,0.3169796696460398,0.5862365423389659,-2.4779942588908144,311.0916744564944,353.91494912755894,0.879001226773187,345889.332748233,1.137654839994933,6.2459072785097876,1610.5322192861117,0.6071428571428571,0.6144578313253012,0.8725490196078431,0.14583333333333334,49.98885255648038,50.25263651384295,49.78739231610299,47.59036144578313,0.4874280701933312,0.5125719298066687,217.19191898394837,222.72337761788032,0.572439692808719,0.42756030719128113,267.7711460299236,231.41824597421865,0.5353856194972433,0.46461438050275683,243.79675584193964,227.1124253616487,0.6596032997044657,2.853406541263439,0.9677991589416699,1.734509516905499,-2.1062848637713802,-2.2000017690654863,-0.23129999287646444,0.006212454350661599,0.6488731050388868,0.18773729042576062,0.4556085127245102,0.28470910495694535,0.4155415467880157,0.14274860407831858,-0.8575754000028382,-0.2128402165958213,0.00011009199149209822,0.015654536547859255,0.9358308984377959,1.900447774978556,7.156545753288066,1.5679017866782232,1.173160548364881,1.4567736529909467,2.0066734945418347,1.7710320359440366,1.9930331376553236,3.467794885239355,1.0560453461112516
